"date","champaign","salem","ithaca"
2003-04-22,49.3325,NA,NA
2003-04-23,48.9725,NA,NA
2003-04-24,51.9725,NA,NA
2003-04-25,48.2675,NA,NA
2003-04-26,50.0675,NA,NA
2003-04-27,56.3375,NA,NA
2003-04-28,59.2175,NA,NA
2003-04-29,60.2,NA,NA
2003-04-30,67.37,NA,NA
2003-05-01,64.1,NA,NA
2003-05-02,53.6225,NA,NA
2003-05-03,51.2375,NA,NA
2003-05-04,49.8575,NA,NA
2003-05-05,64.9775,NA,NA
2003-05-06,62.1575,NA,NA
2003-05-07,64.2125,NA,NA
2003-05-08,57.1025,NA,NA
2003-05-09,75.455,NA,NA
2003-05-10,69.7325,NA,NA
2003-05-11,54.515,NA,NA
2003-05-12,58.4525,NA,NA
2003-05-13,59.4425,NA,NA
2003-05-14,62.705,NA,NA
2003-05-15,56.87,NA,NA
2003-05-16,58.8875,NA,NA
2003-05-17,62.81,NA,NA
2003-05-18,67.13,NA,NA
2003-05-19,69.68,NA,NA
2003-05-20,61.205,NA,NA
2003-05-21,54.4325,NA,NA
2003-05-22,55.6775,NA,NA
2003-05-23,NA,NA,NA
2003-05-24,58.85,NA,NA
2003-05-25,59.645,NA,NA
2003-05-26,59.735,NA,NA
2003-05-27,62.5775,NA,NA
2003-05-28,61.79,NA,NA
2003-05-29,62.315,NA,NA
2003-05-30,62.6975,NA,NA
2003-05-31,58.61,NA,NA
2003-06-01,52.1,NA,NA
2003-06-02,56.2625,NA,NA
2003-06-03,53.51,NA,NA
2003-06-04,59,NA,NA
2003-06-05,61.28,NA,NA
2003-06-06,59.135,NA,NA
2003-06-07,62.63,NA,NA
2003-06-08,64.4525,NA,NA
2003-06-09,66.2525,NA,NA
2003-06-10,66.9875,NA,NA
2003-06-11,69.9425,NA,NA
2003-06-12,65.9075,NA,NA
2003-06-13,68.3375,NA,NA
2003-06-14,70.1375,NA,NA
2003-06-15,70.8875,NA,NA
2003-06-16,71.4125,NA,NA
2003-06-17,70.9025,NA,NA
2003-06-18,71.7125,NA,NA
2003-06-19,67.085,NA,NA
2003-06-20,63.3575,NA,NA
2003-06-21,66.6125,NA,NA
2003-06-22,69.5675,NA,NA
2003-06-23,71.7875,NA,NA
2003-06-24,76.0925,NA,NA
2003-06-25,77.7725,NA,NA
2003-06-26,68.255,NA,NA
2003-06-27,66.845,NA,NA
2003-06-28,70.2875,NA,NA
2003-06-29,71.885,NA,NA
2003-06-30,72.9725,NA,NA
2003-07-01,73.835,NA,NA
2003-07-02,74.2625,NA,NA
2003-07-03,77.1125,NA,NA
2003-07-04,83.03,NA,NA
2003-07-05,82.145,NA,NA
2003-07-06,80.21,NA,NA
2003-07-07,82.415,NA,NA
2003-07-08,77.9,NA,NA
2003-07-09,71.84,NA,NA
2003-07-10,70.535,NA,NA
2003-07-11,68.675,NA,NA
2003-07-12,67.925,NA,NA
2003-07-13,68.4425,NA,NA
2003-07-14,70.775,NA,NA
2003-07-15,75.215,NA,NA
2003-07-16,71.765,NA,NA
2003-07-17,74.03,NA,NA
2003-07-18,72.2975,NA,NA
2003-07-19,70.7975,NA,NA
2003-07-20,74.6,NA,NA
2003-07-21,73.46,NA,NA
2003-07-22,66.74,NA,NA
2003-07-23,66.125,NA,NA
2003-07-24,65.3825,NA,NA
2003-07-25,68.195,NA,NA
2003-07-26,72.08,NA,NA
2003-07-27,76.76,NA,NA
2003-07-28,68.3675,NA,NA
2003-07-29,66.875,NA,NA
2003-07-30,68.615,NA,NA
2003-07-31,71.0975,NA,NA
2003-08-01,73.94,NA,NA
2003-08-02,69.4325,NA,NA
2003-08-03,69.1025,NA,NA
2003-08-04,68.855,NA,NA
2003-08-05,68.87,NA,NA
2003-08-06,71.45,NA,NA
2003-08-07,70.8575,NA,NA
2003-08-08,69.0125,NA,NA
2003-08-09,68.465,NA,NA
2003-08-10,66.305,NA,NA
2003-08-11,69.5525,NA,NA
2003-08-12,69.6125,NA,NA
2003-08-13,NA,NA,NA
2003-08-14,75.8225,NA,NA
2003-08-15,75.575,NA,NA
2003-08-16,76.2275,NA,NA
2003-08-17,74.48,NA,NA
2003-08-18,69.71,NA,NA
2003-08-19,67.94,NA,NA
2003-08-20,72.1775,NA,NA
2003-08-21,79.775,NA,NA
2003-08-22,73.9775,NA,NA
2003-08-23,67.925,NA,NA
2003-08-24,69.8975,NA,NA
2003-08-25,75.02,NA,NA
2003-08-26,79.025,NA,NA
2003-08-27,78.8975,NA,NA
2003-08-28,NA,NA,NA
2003-08-29,72.515,NA,NA
2003-08-30,70.1225,NA,NA
2003-08-31,64.745,NA,NA
2003-09-01,62.7125,NA,NA
2003-09-02,63.86,NA,NA
2003-09-03,67.5275,NA,NA
2003-09-04,62.36,NA,NA
2003-09-05,58.7225,NA,NA
2003-09-06,61.2125,NA,NA
2003-09-07,64.865,NA,NA
2003-09-08,66.8075,NA,NA
2003-09-09,68.06,NA,NA
2003-09-10,NA,NA,NA
2003-09-11,NA,NA,NA
2003-09-12,NA,NA,NA
2003-09-13,NA,NA,NA
2003-09-14,NA,NA,NA
2003-09-15,NA,NA,NA
2003-09-16,NA,NA,NA
2003-09-17,NA,NA,NA
2003-09-18,64.9625,NA,NA
2003-09-19,57.32,NA,NA
2003-09-20,54.0425,NA,NA
2003-09-21,61.8575,NA,NA
2003-09-22,63.5375,NA,NA
2003-09-23,57.9275,NA,NA
2003-09-24,69.2375,NA,NA
2003-09-25,52.52,NA,NA
2003-09-26,55.7,NA,NA
2003-09-27,53.9975,NA,NA
2003-09-28,50.3075,NA,NA
2003-09-29,45.815,NA,NA
2003-09-30,44.7575,NA,NA
2003-10-01,44.36,NA,NA
2003-10-02,38.51,NA,NA
2003-10-03,44.4875,NA,NA
2003-10-04,51.14,NA,NA
2003-10-05,54.7625,NA,NA
2003-10-06,56.06,NA,NA
2003-10-07,60.5,NA,NA
2003-10-08,60.485,NA,NA
2003-10-09,59.9225,NA,NA
2003-10-10,63.7175,NA,NA
2003-10-11,64.25,NA,NA
2003-10-12,56.945,NA,NA
2003-10-13,54.4925,NA,NA
2003-10-14,52.5425,NA,NA
2003-10-15,49.2575,NA,NA
2003-10-16,50.72,NA,NA
2003-10-17,44.54,NA,NA
2003-10-18,52.2275,NA,NA
2003-10-19,56.345,NA,NA
2003-10-20,63.9275,NA,NA
2003-10-21,58.1375,NA,NA
2003-10-22,48.9125,NA,NA
2003-10-23,49.235,NA,NA
2003-10-24,48.8525,NA,NA
2003-10-25,50.0675,NA,NA
2003-10-26,41.5175,NA,NA
2003-10-27,41.45,NA,NA
2003-10-28,46.6025,NA,NA
2003-10-29,40.775,NA,NA
2003-10-30,57.6575,NA,NA
2003-10-31,61.5575,NA,NA
2003-11-01,50.1875,NA,NA
2003-11-02,59.735,NA,NA
2003-11-03,64.505,NA,NA
2003-11-04,65.855,NA,NA
2003-11-05,40.265,NA,NA
2003-11-06,37.8725,NA,NA
2003-11-07,32.57,NA,NA
2003-11-08,30.455,NA,NA
2003-11-09,31.04,NA,NA
2003-11-10,43.1,NA,NA
2003-11-11,57.0425,NA,NA
2003-11-12,53.8325,NA,NA
2003-11-13,33.245,NA,NA
2003-11-14,34.3175,NA,NA
2003-11-15,40.8725,NA,NA
2003-11-16,45.6725,NA,NA
2003-11-17,48.695,NA,NA
2003-11-18,59.285,NA,NA
2003-11-19,46.31,NA,NA
2003-11-20,49.3475,NA,NA
2003-11-21,49.7075,NA,NA
2003-11-22,NA,NA,NA
2003-11-23,53.5025,NA,NA
2003-11-24,27.4925,NA,NA
2003-11-25,31.955,NA,NA
2003-11-26,39.065,NA,NA
2003-11-27,44.3375,NA,NA
2003-11-28,30.1925,NA,NA
2003-11-29,30.425,NA,NA
2003-11-30,41.9975,NA,NA
2003-12-01,35.69,NA,NA
2003-12-02,30.8975,NA,NA
2003-12-03,36.425,NA,NA
2003-12-04,35.525,NA,NA
2003-12-05,33.59,NA,NA
2003-12-06,32.525,NA,NA
2003-12-07,33.32,NA,NA
2003-12-08,40.34,NA,NA
2003-12-09,46.745,NA,NA
2003-12-10,44.18,NA,NA
2003-12-11,23.9975,NA,NA
2003-12-12,18.9425,NA,NA
2003-12-13,25.445,NA,NA
2003-12-14,25.895,NA,NA
2003-12-15,32.495,NA,NA
2003-12-16,33.6725,NA,NA
2003-12-17,26.105,NA,NA
2003-12-18,28.6475,NA,NA
2003-12-19,22.9175,NA,NA
2003-12-20,12.665,NA,NA
2003-12-21,33.905,NA,NA
2003-12-22,42.86,NA,NA
2003-12-23,33.7625,NA,NA
2003-12-24,25.625,NA,NA
2003-12-25,25.805,NA,NA
2003-12-26,29.99,NA,NA
2003-12-27,37.4225,NA,NA
2003-12-28,45.785,NA,NA
2003-12-29,39.815,NA,NA
2003-12-30,34.355,NA,NA
2003-12-31,37.685,NA,NA
2004-01-01,41.2775,NA,NA
2004-01-02,56.195,NA,NA
2004-01-03,44.225,NA,NA
2004-01-04,33.1625,NA,NA
2004-01-05,22.265,NA,NA
2004-01-06,10.49,NA,NA
2004-01-07,19.7675,NA,NA
2004-01-08,NA,NA,NA
2004-01-09,25.385,NA,NA
2004-01-10,21.98,NA,NA
2004-01-11,33.2525,NA,NA
2004-01-12,33.4925,NA,NA
2004-01-13,31.43,NA,NA
2004-01-14,31.73,NA,NA
2004-01-15,23.8475,NA,NA
2004-01-16,31.175,NA,NA
2004-01-17,34.3025,NA,NA
2004-01-18,22.4975,NA,NA
2004-01-19,13.085,NA,NA
2004-01-20,17.8925,NA,NA
2004-01-21,28.2575,NA,NA
2004-01-22,15.47,NA,NA
2004-01-23,23.435,NA,NA
2004-01-24,22.8725,NA,NA
2004-01-25,18.2375,NA,NA
2004-01-26,21.065,NA,NA
2004-01-27,17.4725,NA,NA
2004-01-28,8.6375,NA,NA
2004-01-29,5.7725,NA,NA
2004-01-30,-5.26,NA,NA
2004-01-31,-1.5925,NA,NA
2004-02-01,19.865,NA,NA
2004-02-02,30.5225,NA,NA
2004-02-03,NA,NA,NA
2004-02-04,14.9,NA,NA
2004-02-05,28.1,NA,NA
2004-02-06,27.3725,NA,NA
2004-02-07,19.7975,NA,NA
2004-02-08,20.315,NA,NA
2004-02-09,28.985,NA,NA
2004-02-10,24.185,NA,NA
2004-02-11,26.855,NA,NA
2004-02-12,22.0625,NA,NA
2004-02-13,23.6225,NA,NA
2004-02-14,27.7775,NA,NA
2004-02-15,22.7375,NA,NA
2004-02-16,21.155,NA,NA
2004-02-17,28.2425,NA,NA
2004-02-18,31.5875,NA,NA
2004-02-19,40.3175,NA,NA
2004-02-20,40.58,NA,NA
2004-02-21,33.62,NA,NA
2004-02-22,35.24,NA,NA
2004-02-23,38.87,NA,NA
2004-02-24,35.165,NA,NA
2004-02-25,34.6475,NA,NA
2004-02-26,34.895,NA,NA
2004-02-27,35.42,NA,NA
2004-02-28,38.885,NA,NA
2004-02-29,46.0025,NA,NA
2004-03-01,52.685,NA,NA
2004-03-02,46.7825,NA,NA
2004-03-03,41.45,NA,NA
2004-03-04,47.945,NA,NA
2004-03-05,54.845,NA,NA
2004-03-06,41.8025,NA,NA
2004-03-07,41.87,NA,NA
2004-03-08,35.6975,NA,NA
2004-03-09,34.67,NA,NA
2004-03-10,36.47,NA,NA
2004-03-11,36.53,NA,NA
2004-03-12,26.4875,NA,NA
2004-03-13,35.5925,NA,NA
2004-03-14,41.8475,NA,NA
2004-03-15,35.2175,NA,NA
2004-03-16,32.99,NA,NA
2004-03-17,35.7125,NA,NA
2004-03-18,38.54,NA,NA
2004-03-19,41.3525,NA,NA
2004-03-20,51.92,NA,NA
2004-03-21,32.03,NA,NA
2004-03-22,29.9975,NA,NA
2004-03-23,44.03,NA,NA
2004-03-24,53.9075,NA,NA
2004-03-25,56.93,NA,NA
2004-03-26,59.525,NA,NA
2004-03-27,NA,NA,NA
2004-03-28,60.9725,NA,NA
2004-03-29,NA,NA,NA
2004-03-30,43.8425,NA,NA
2004-03-31,43.9025,NA,NA
2004-04-01,41.585,NA,NA
2004-04-02,43.4825,NA,NA
2004-04-03,45.935,NA,NA
2004-04-04,40.2425,NA,NA
2004-04-05,41.99,NA,NA
2004-04-06,NA,NA,NA
2004-04-07,58.8575,NA,NA
2004-04-08,51.2525,NA,NA
2004-04-09,48.5675,NA,NA
2004-04-10,50.63,NA,NA
2004-04-11,43.76,NA,NA
2004-04-12,40.2425,NA,NA
2004-04-13,40.64,NA,NA
2004-04-14,48.125,NA,NA
2004-04-15,56.9075,NA,NA
2004-04-16,66.5375,NA,NA
2004-04-17,71.225,NA,NA
2004-04-18,72.245,NA,NA
2004-04-19,69.785,NA,NA
2004-04-20,59.555,NA,NA
2004-04-21,59.915,NA,NA
2004-04-22,49.4225,NA,NA
2004-04-23,52.205,NA,NA
2004-04-24,54.785,NA,NA
2004-04-25,56.2775,NA,NA
2004-04-26,51.9425,NA,NA
2004-04-27,46.5125,NA,NA
2004-04-28,61.025,NA,NA
2004-04-29,64.91,NA,NA
2004-04-30,65,NA,NA
2004-05-01,47.36,NA,NA
2004-05-02,45.2825,NA,NA
2004-05-03,45.56,NA,NA
2004-05-04,52.3175,NA,NA
2004-05-05,59.285,NA,NA
2004-05-06,71.8625,NA,NA
2004-05-07,65.1425,NA,NA
2004-05-08,69.9125,NA,NA
2004-05-09,73.7675,NA,NA
2004-05-10,74.075,NA,NA
2004-05-11,72.4775,NA,NA
2004-05-12,72.29,NA,NA
2004-05-13,68.6525,NA,NA
2004-05-14,NA,NA,NA
2004-05-15,53.585,NA,NA
2004-05-16,58.565,NA,NA
2004-05-17,68.8925,NA,NA
2004-05-18,68.5925,NA,NA
2004-05-19,66.005,NA,NA
2004-05-20,74.015,NA,NA
2004-05-21,77.8775,NA,NA
2004-05-22,76.6925,NA,NA
2004-05-23,71.5925,NA,NA
2004-05-24,67.6325,NA,NA
2004-05-25,66.14,NA,NA
2004-05-26,61.9175,NA,NA
2004-05-27,70.3175,NA,NA
2004-05-28,64.01,NA,NA
2004-05-29,66.62,NA,NA
2004-05-30,73.055,NA,NA
2004-05-31,66.5075,NA,NA
2004-06-01,66.6275,NA,NA
2004-06-02,62.06,NA,NA
2004-06-03,61.9775,NA,NA
2004-06-04,61.4,NA,NA
2004-06-05,67.0925,NA,NA
2004-06-06,70.655,NA,NA
2004-06-07,74,NA,NA
2004-06-08,79.3925,NA,NA
2004-06-09,72.53,NA,NA
2004-06-10,71.6525,NA,NA
2004-06-11,77.9,NA,NA
2004-06-12,78.9275,NA,NA
2004-06-13,73.3325,NA,NA
2004-06-14,74.945,NA,NA
2004-06-15,73.565,NA,NA
2004-06-16,73.76,NA,NA
2004-06-17,75.05,NA,NA
2004-06-18,70.6625,NA,NA
2004-06-19,61.7975,NA,NA
2004-06-20,58.5875,NA,NA
2004-06-21,65.405,NA,NA
2004-06-22,64.0475,NA,NA
2004-06-23,64.6925,NA,NA
2004-06-24,66.32,NA,NA
2004-06-25,58.0925,NA,NA
2004-06-26,61.85,NA,NA
2004-06-27,65.105,NA,NA
2004-06-28,66.965,NA,NA
2004-06-29,64.2125,NA,NA
2004-06-30,67.6625,NA,NA
2004-07-01,71.1575,NA,NA
2004-07-02,72.05,NA,NA
2004-07-03,73.0625,NA,NA
2004-07-04,74.075,NA,NA
2004-07-05,72.8225,NA,NA
2004-07-06,NA,NA,NA
2004-07-07,65.96,NA,NA
2004-07-08,65.5925,NA,NA
2004-07-09,74.9825,NA,NA
2004-07-10,74.3975,NA,NA
2004-07-11,75.1025,NA,NA
2004-07-12,76.1375,NA,NA
2004-07-13,73.2125,NA,NA
2004-07-14,69.905,NA,NA
2004-07-15,69.92,NA,NA
2004-07-16,71.66,NA,NA
2004-07-17,68.78,NA,NA
2004-07-18,68.435,NA,NA
2004-07-19,69.4025,NA,NA
2004-07-20,73.82,NA,NA
2004-07-21,78.5525,NA,NA
2004-07-22,75.6425,NA,NA
2004-07-23,69.74,NA,NA
2004-07-24,64.3475,NA,NA
2004-07-25,64.5875,NA,NA
2004-07-26,64.07,NA,NA
2004-07-27,62.63,NA,NA
2004-07-28,66.68,NA,NA
2004-07-29,68.195,NA,NA
2004-07-30,67.01,NA,NA
2004-07-31,70.13,NA,NA
2004-08-01,71.3225,NA,NA
2004-08-02,73.0025,NA,NA
2004-08-03,74.675,NA,NA
2004-08-04,73.76,NA,NA
2004-08-05,64.4675,NA,NA
2004-08-06,60.3125,NA,NA
2004-08-07,61.1225,NA,NA
2004-08-08,64.9925,NA,NA
2004-08-09,69.845,NA,NA
2004-08-10,63.2075,NA,NA
2004-08-11,57.875,NA,NA
2004-08-12,54.08,NA,NA
2004-08-13,58.3025,NA,NA
2004-08-14,57.185,NA,NA
2004-08-15,59.315,NA,NA
2004-08-16,61.475,NA,NA
2004-08-17,69.095,NA,NA
2004-08-18,71.6675,NA,NA
2004-08-19,66.44,NA,NA
2004-08-20,60.4325,NA,NA
2004-08-21,61.535,NA,NA
2004-08-22,65.345,NA,NA
2004-08-23,70.235,NA,NA
2004-08-24,71.9075,NA,NA
2004-08-25,69.755,NA,NA
2004-08-26,74.45,NA,NA
2004-08-27,77.705,NA,NA
2004-08-28,72.8825,NA,NA
2004-08-29,62.6,NA,NA
2004-08-30,61.7075,NA,NA
2004-08-31,66.545,NA,NA
2004-09-01,68.555,NA,NA
2004-09-02,69.2825,NA,NA
2004-09-03,70.505,NA,NA
2004-09-04,71.015,NA,NA
2004-09-05,72.905,NA,NA
2004-09-06,71.0675,NA,NA
2004-09-07,63.275,NA,NA
2004-09-08,62.345,NA,NA
2004-09-09,62.7725,NA,NA
2004-09-10,64.8425,NA,NA
2004-09-11,65.8025,NA,NA
2004-09-12,67.28,NA,NA
2004-09-13,70.535,NA,NA
2004-09-14,69.0425,NA,NA
2004-09-15,73.4975,NA,NA
2004-09-16,70.4375,NA,NA
2004-09-17,62.81,NA,NA
2004-09-18,63.3275,NA,NA
2004-09-19,63.8975,NA,NA
2004-09-20,62.1875,NA,NA
2004-09-21,64.025,NA,NA
2004-09-22,64.61,NA,NA
2004-09-23,67.8725,NA,NA
2004-09-24,68.645,NA,NA
2004-09-25,64.1975,NA,NA
2004-09-26,58.3625,NA,NA
2004-09-27,58.7675,NA,NA
2004-09-28,57.0275,NA,NA
2004-09-29,54.8375,NA,NA
2004-09-30,55.235,NA,NA
2004-10-01,60.185,NA,NA
2004-10-02,48.71,NA,NA
2004-10-03,49.1825,NA,NA
2004-10-04,49.055,NA,NA
2004-10-05,43.19,NA,NA
2004-10-06,51.89,NA,NA
2004-10-07,NA,NA,NA
2004-10-08,NA,NA,NA
2004-10-09,60.065,NA,NA
2004-10-10,54.2075,NA,NA
2004-10-11,53.975,NA,NA
2004-10-12,52.085,NA,NA
2004-10-13,50.6075,NA,NA
2004-10-14,46.625,NA,NA
2004-10-15,47.7425,NA,NA
2004-10-16,42.875,NA,NA
2004-10-17,42.095,NA,NA
2004-10-18,45.9725,NA,NA
2004-10-19,48.215,NA,NA
2004-10-20,52.16,NA,NA
2004-10-21,52.1,NA,NA
2004-10-22,56.6075,NA,NA
2004-10-23,63.7475,NA,NA
2004-10-24,52.1825,NA,NA
2004-10-25,56.5175,NA,NA
2004-10-26,55.2425,NA,NA
2004-10-27,55.9175,NA,NA
2004-10-28,56.1125,NA,41.0225
2004-10-29,70.655,NA,48.845
2004-10-30,59.6975,NA,57.5675
2004-10-31,51.8225,NA,55.2425
2004-11-01,55.865,NA,42.71
2004-11-02,49.01,NA,48.7925
2004-11-03,43.7,NA,37.5275
2004-11-04,45.53,NA,33.98
2004-11-05,40.73,NA,40.6625
2004-11-06,48.545,NA,45.08
2004-11-07,47.195,NA,47.435
2004-11-08,36.9875,NA,34.3325
2004-11-09,40.4375,NA,24.8
2004-11-10,50.045,NA,32.0975
2004-11-11,43.7,NA,40.0025
2004-11-12,36.8675,NA,31.64
2004-11-13,NA,NA,25.775
2004-11-14,37.34,NA,29.0225
2004-11-15,42.725,NA,35.8925
2004-11-16,51.92,NA,33.59
2004-11-17,58.7,NA,37.715
2004-11-18,57.44,NA,46.2575
2004-11-19,54.1025,NA,45.335
2004-11-20,50.075,NA,43.04
2004-11-21,42.35,NA,45.665
2004-11-22,44.195,NA,36.4925
2004-11-23,48.4775,NA,38.5775
2004-11-24,37.3925,NA,49.325
2004-11-25,29.69,NA,41.4575
2004-11-26,42.1025,NA,30.5075
2004-11-27,43.13,NA,38.1725
2004-11-28,36.6425,NA,45.215
2004-11-29,37.265,NA,34.43
2004-11-30,37.9475,NA,37.34
2004-12-01,33.2,NA,39.8975
2004-12-02,33.7175,NA,34.9625
2004-12-03,33.2525,NA,30.62
2004-12-04,38.285,NA,29.6825
2004-12-05,40.1,NA,34.9775
2004-12-06,49.1675,NA,27.545
2004-12-07,47.15,NA,36.26
2004-12-08,37.64,NA,43.3325
2004-12-09,43.8575,NA,35.2925
2004-12-10,40.94,NA,39.2975
2004-12-11,36.1325,NA,37.31
2004-12-12,38.3825,NA,31.13
2004-12-13,27.455,NA,32.42
2004-12-14,20.495,NA,19.6925
2004-12-15,25.1225,NA,17.84
2004-12-16,32.3075,NA,26.15
2004-12-17,26.2775,NA,24.9725
2004-12-18,35.0075,NA,23.0675
2004-12-19,14.3375,NA,21.05
2004-12-20,20.9975,NA,-2.1025
2004-12-21,28.2125,NA,14.6675
2004-12-22,15.8075,NA,29.495
2004-12-23,12.5075,NA,40.37
2004-12-24,6.845,NA,20.165
2004-12-25,16.0175,NA,14.6225
2004-12-26,18.9275,NA,19.9925
2004-12-27,17.4575,NA,12.2225
2004-12-28,33.2525,NA,14.285
2004-12-29,40.9025,NA,31.8575
2004-12-30,44.1875,NA,33.005
2004-12-31,52.25,NA,42.4175
2005-01-01,39.215,NA,38.15
2005-01-02,50.1125,NA,33.3125
2005-01-03,39.3425,NA,39.8
2005-01-04,37.7075,NA,34.19
2005-01-05,33.425,NA,27.47
2005-01-06,25.7075,NA,30.17
2005-01-07,26.2025,NA,26.6375
2005-01-08,27.77,NA,28.7825
2005-01-09,33.1325,NA,27.47
2005-01-10,33.1475,NA,NA
2005-01-11,37.3175,NA,28.8725
2005-01-12,56.2175,NA,34.04
2005-01-13,37.025,NA,45.5675
2005-01-14,11.72,NA,31.4975
2005-01-15,13.6775,NA,14.525
2005-01-16,9.08,NA,16.7375
2005-01-17,5.1725,NA,13.2725
2005-01-18,10.205,NA,-1.2925
2005-01-19,29.795,NA,7.5125
2005-01-20,28.355,NA,13.265
2005-01-21,22.01,NA,-8.8
2005-01-22,20.6675,NA,-1.98999999999999
2005-01-23,14.975,NA,2.4425
2005-01-24,28.6925,NA,8.8775
2005-01-25,33.725,NA,18.7925
2005-01-26,32.1575,NA,16.85
2005-01-27,20.75,NA,-2.275
2005-01-28,NA,NA,-1.94500000000001
2005-01-29,29.81,NA,12.5
2005-01-30,17.9225,NA,20.27
2005-01-31,22.25,NA,8.705
2005-02-01,20.5925,NA,12.26
2005-02-02,24.755,NA,13.295
2005-02-03,25.775,NA,27.0725
2005-02-04,31.505,NA,25.5725
2005-02-05,37.5875,NA,21.7625
2005-02-06,40.4225,NA,30.845
2005-02-07,43.385,NA,39.3725
2005-02-08,34.265,NA,37.2875
2005-02-09,28.73,NA,34.3175
2005-02-10,24.7025,NA,24.455
2005-02-11,29.6225,NA,22.7675
2005-02-12,38.315,NA,28.3775
2005-02-13,44.645,NA,19.0475
2005-02-14,44.405,NA,29.435
2005-02-15,46.505,NA,41.2175
2005-02-16,33.0275,NA,34.79
2005-02-17,27.92,NA,21.7325
2005-02-18,23.7875,NA,14.0525
2005-02-19,27.71,NA,15.0875
2005-02-20,39.485,NA,20.2175
2005-02-21,36.08,NA,28.7
2005-02-22,33.3425,NA,29.945
2005-02-23,29.9075,NA,19.265
2005-02-24,33.605,NA,11.54
2005-02-25,37.9025,NA,14.915
2005-02-26,35.645,NA,20.675
2005-02-27,35.6525,NA,16.46
2005-02-28,30.44,NA,24.35
2005-03-01,24.845,NA,24.23
2005-03-02,23.66,NA,21.2
2005-03-03,26.6375,NA,17.12
2005-03-04,40.235,NA,19.8125
2005-03-05,36.2975,NA,14.3825
2005-03-06,46.7825,NA,27.8
2005-03-07,44.36,NA,41.21
2005-03-08,27.95,NA,17.5475
2005-03-09,25.8425,NA,11.7275
2005-03-10,29.3,NA,14.975
2005-03-11,33.875,NA,22.895
2005-03-12,29.645,NA,24.245
2005-03-13,25.76,NA,25.7975
2005-03-14,29.5175,NA,20.9675
2005-03-15,30.545,NA,24.365
2005-03-16,36.125,NA,25.1675
2005-03-17,39.89,NA,24.4925
2005-03-18,46.52,NA,25.805
2005-03-19,39.9275,NA,25.775
2005-03-20,35.915,NA,32.915
2005-03-21,38.84,NA,32.5325
2005-03-22,37.7075,NA,31.325
2005-03-23,36.9125,NA,31.5125
2005-03-24,37.7675,NA,31.9325
2005-03-25,40.0475,NA,33.1925
2005-03-26,38.705,NA,29.7575
2005-03-27,41.5475,NA,37.9925
2005-03-28,45.875,NA,36.74
2005-03-29,52.5275,NA,36.5
2005-03-30,62.135,NA,40.0025
2005-03-31,51.3875,NA,46.7675
2005-04-01,46.0625,NA,46.8425
2005-04-02,45.2225,NA,42.4925
2005-04-03,49.07,NA,35.6375
2005-04-04,59.06,NA,37.535
2005-04-05,61.295,NA,43.6325
2005-04-06,59.465,NA,54.2825
2005-04-07,51.575,NA,52.5275
2005-04-08,52.4675,NA,43.37
2005-04-09,56.1275,NA,42.6725
2005-04-10,66.6125,NA,46.91
2005-04-11,66.8375,NA,39.1775
2005-04-12,53.8325,NA,36.2675
2005-04-13,48.1925,NA,38.8025
2005-04-14,49.7,NA,42.65
2005-04-15,53.945,NA,44.525
2005-04-16,58.175,NA,45.5525
2005-04-17,63.6275,NA,51.0125
2005-04-18,65.18,NA,54.3275
2005-04-19,67.1825,NA,55.895
2005-04-20,67.5875,NA,59.4425
2005-04-21,52.715,NA,40.4675
2005-04-22,51.695,NA,42.065
2005-04-23,38.5625,NA,48.92
2005-04-24,41.2625,NA,40.595
2005-04-25,49.79,NA,37.595
2005-04-26,48.065,NA,53.8475
2005-04-27,46.235,NA,52.5425
2005-04-28,48.77,NA,44.7875
2005-04-29,48.53,NA,43.7825
2005-04-30,47.9075,NA,47.2625
2005-05-01,44.555,NA,44.51
2005-05-02,41.4725,NA,40.4225
2005-05-03,43.235,NA,37.7975
2005-05-04,48.62,NA,38.75
2005-05-05,54.9875,NA,42.5975
2005-05-06,61.1825,NA,47.675
2005-05-07,68.09,NA,48.4325
2005-05-08,68.3825,NA,50.4875
2005-05-09,67.235,NA,55.04
2005-05-10,72.5075,NA,NA
2005-05-11,68.1875,NA,66.38
2005-05-12,59.3375,NA,43.5575
2005-05-13,67.8275,NA,46.5425
2005-05-14,58.67,NA,60.62
2005-05-15,50.5625,NA,59.24
2005-05-16,53.405,NA,47.06
2005-05-17,59.2625,NA,43.2875
2005-05-18,65.06,NA,46.445
2005-05-19,68.03,NA,50.045
2005-05-20,59.675,NA,54.185
2005-05-21,60.7475,NA,51.425
2005-05-22,68.36,NA,46.625
2005-05-23,67.4,NA,49.115
2005-05-24,61.1525,NA,48.7475
2005-05-25,59.825,NA,51.545
2005-05-26,62.885,NA,55.4525
2005-05-27,64.13,NA,55.8125
2005-05-28,61.835,NA,52.9325
2005-05-29,62.705,NA,54.065
2005-05-30,67.3475,NA,53.5925
2005-05-31,66.635,NA,56.54
2005-06-01,69.86,NA,62.1275
2005-06-02,63.8075,NA,64.9325
2005-06-03,66.29,NA,61.31
2005-06-04,74.75,NA,64.97
2005-06-05,80.5175,NA,68.2775
2005-06-06,76.0175,NA,69.695
2005-06-07,NA,NA,72.245
2005-06-08,75.3275,NA,72.785
2005-06-09,76.8425,NA,75.8375
2005-06-10,77.42,NA,73.55
2005-06-11,73.37,NA,75.05
